id,type,src,dst,app,latency,message,ctime,size,buffer
3746,LINK,34,12,15,5.0000341760666664,15_(82-84),22140.777799806725,2563205,0
3761,LINK,58,12,12,5.0000396870933335,M.USER.APP.12,22144,2976532,1
3746,LINK,12,2,15,5.0000341760666664,15_(82-84),22145.777833982793,2563205,1
3762,LINK,97,41,14,5.000058506106667,M.USER.APP.14,22146,4387958,2
3746,LINK,2,100,15,1.00002050564,15_(82-84),22150.77786815886,2563205,1
3765,LINK,98,2,14,5.000058506106667,M.USER.APP.14,22163,4387958,0
3766,LINK,71,2,4,5.000039555493333,M.USER.APP.4,22166,2966662,1
3765,LINK,2,100,14,1.000035103664,M.USER.APP.14,22168.000058506106,4387958,1
3766,LINK,2,100,4,1.000023733296,M.USER.APP.4,22171.000039555493,2966662,0
3757,LINK,15,35,13,5.000039744053334,13_(69-70),22178.19627483575,2980804,0
3767,LINK,62,6,6,5.00003632972,M.USER.APP.6,22182,2724729,1
3763,LINK,61,16,16,5.0000242222,16_(87-88),22203.710743801654,1816665,0
3763,LINK,16,5,16,5.0000242222,16_(87-88),22208.710768023855,1816665,0
3768,LINK,61,16,18,5.000054029666667,18_(96-97),22210.89256198347,4052225,1
3768,LINK,61,16,18,5.000042393986667,18_(96-98),22210.89256198347,3179549,2
3763,LINK,5,2,16,5.0000242222,16_(87-88),22213.710792246056,1816665,2
3768,LINK,16,5,18,5.000054029666667,18_(96-97),22215.892616013138,4052225,2
3769,LINK,81,2,12,5.0000396870933335,M.USER.APP.12,22216,2976532,3
3749,LINK,34,12,15,5.0000341760666664,15_(82-84),22218.60642504213,2563205,4
3763,LINK,2,100,16,1.00001453332,16_(87-88),22218.710816468258,1816665,4
3768,LINK,16,5,18,5.000042393986667,18_(96-98),22220.892658407123,3179549,3
3768,LINK,5,2,18,5.000054029666667,18_(96-97),22220.892670042806,4052225,3
3769,LINK,2,100,12,1.000023812256,M.USER.APP.12,22221.000039687093,2976532,3
3762,LINK,41,2,14,5.00003639164,14_(76-80),22223.433462311605,2729373,3
3762,LINK,41,2,14,5.000057021613333,14_(76-78),22223.433462311605,4276621,4
3762,LINK,41,2,14,5.000029359893333,14_(76-79),22223.433462311605,2201992,5
3749,LINK,12,2,15,5.0000341760666664,15_(82-84),22223.606459218197,2563205,5
3768,LINK,5,2,18,5.000042393986667,18_(96-98),22225.89271243679,3179549,5
3768,LINK,2,100,18,1.0000324178,18_(96-97),22225.892724072473,4052225,5
3762,LINK,2,100,14,1.000021834984,14_(76-80),22228.433498703245,2729373,4
3749,LINK,2,100,15,1.00002050564,15_(82-84),22228.606493394265,2563205,4
3771,LINK,81,2,14,5.000058506106667,M.USER.APP.14,22229,4387958,5
3768,LINK,2,100,18,1.000025436392,18_(96-98),22230.89276646646,3179549,3
3772,LINK,98,2,14,5.000058506106667,M.USER.APP.14,22233,4387958,3
3762,LINK,2,100,14,1.000034212968,14_(76-78),22233.43355572486,4276621,3
3771,LINK,2,100,14,1.000035103664,M.USER.APP.14,22234.000058506106,4387958,3
3774,LINK,10,0,5,5.00002130624,M.USER.APP.5,22236,1597968,2
3775,LINK,58,12,12,5.0000396870933335,M.USER.APP.12,22236,2976532,3
3772,LINK,2,100,14,1.000035103664,M.USER.APP.14,22238.000058506106,4387958,3
3762,LINK,2,100,14,1.000017615936,14_(76-79),22238.433585084753,2201992,3
3774,LINK,0,2,5,5.00002130624,M.USER.APP.5,22241.00002130624,1597968,1
3776,LINK,55,2,15,5.000022028946667,M.USER.APP.15,22246,1652171,1
3774,LINK,2,100,5,1.000012783744,M.USER.APP.5,22246.000042612483,1597968,1
3777,LINK,64,3,13,5.00002695276,M.USER.APP.13,22247,2021457,2
3778,LINK,64,3,7,5.000055566026667,M.USER.APP.7,22250,4167452,2
3776,LINK,2,100,15,1.000013217368,M.USER.APP.15,22251.000022028948,1652171,2
3777,LINK,3,2,13,5.00002695276,M.USER.APP.13,22252.00002695276,2021457,2
3777,LINK,2,100,13,1.000016171656,M.USER.APP.13,22257.000053905518,2021457,1
3778,LINK,3,2,7,5.000055566026667,M.USER.APP.7,22257.000082518785,4167452,1
3778,LINK,2,100,7,1.000033339616,M.USER.APP.7,22262.00013808481,4167452,0
3779,LINK,55,2,13,5.00002695276,M.USER.APP.13,22270,2021457,0
3779,LINK,2,100,13,1.000016171656,M.USER.APP.13,22275.00002695276,2021457,0
3780,LINK,55,2,7,5.000055566026667,M.USER.APP.7,22286,4167452,0
3780,LINK,2,100,7,1.000033339616,M.USER.APP.7,22291.000055566026,4167452,0
3782,LINK,93,34,1,5.000036175413333,M.USER.APP.1,22297,2713156,0
3783,LINK,38,7,10,5.000034898733333,M.USER.APP.10,22301,2617405,1
3782,LINK,34,12,1,5.000036175413333,M.USER.APP.1,22302.000036175414,2713156,1
3783,LINK,7,2,10,5.000034898733333,M.USER.APP.10,22306.000034898734,2617405,1
3782,LINK,12,2,1,5.000036175413333,M.USER.APP.1,22307.000072350827,2713156,1
3785,LINK,81,2,12,5.0000396870933335,M.USER.APP.12,22309,2976532,2
3783,LINK,2,100,10,1.00002093924,M.USER.APP.10,22311.00006979747,2617405,2
3782,LINK,2,100,1,1.000021705248,M.USER.APP.1,22312.00010852624,2713156,1
3786,LINK,38,7,10,5.000034898733333,M.USER.APP.10,22313,2617405,2
3785,LINK,2,100,12,1.000023812256,M.USER.APP.12,22314.000039687093,2976532,1
3787,LINK,55,2,13,5.00002695276,M.USER.APP.13,22315,2021457,2
3786,LINK,7,2,10,5.000034898733333,M.USER.APP.10,22318.000034898734,2617405,1
3787,LINK,2,100,13,1.000016171656,M.USER.APP.13,22320.00002695276,2021457,1
3788,LINK,81,2,14,5.000058506106667,M.USER.APP.14,22321,4387958,2
3789,LINK,14,2,12,5.0000396870933335,M.USER.APP.12,22322,2976532,2
3790,LINK,55,2,7,5.000055566026667,M.USER.APP.7,22323,4167452,3
3786,LINK,2,100,10,1.00002093924,M.USER.APP.10,22323.00006979747,2617405,3
3791,LINK,98,2,6,5.00003632972,M.USER.APP.6,22326,2724729,3
3792,LINK,52,5,18,5.00003226232,M.USER.APP.18,22326,2419674,4
3788,LINK,2,100,14,1.000035103664,M.USER.APP.14,22326.000058506106,4387958,4
3773,LINK,77,57,14,5.00003639164,14_(76-80),22326.34770889488,2729373,5
3773,LINK,77,57,14,5.000029359893333,14_(76-79),22326.34770889488,2201992,6
3789,LINK,2,100,12,1.000023812256,M.USER.APP.12,22327.000039687093,2976532,6
3793,LINK,71,2,4,5.000039555493333,M.USER.APP.4,22328,2966662,6
3790,LINK,2,100,7,1.000033339616,M.USER.APP.7,22328.000055566026,4167452,6
3792,LINK,5,2,18,5.00003226232,M.USER.APP.18,22331.00003226232,2419674,4
3791,LINK,2,100,6,1.000021797832,M.USER.APP.6,22331.00003632972,2724729,4
3773,LINK,57,2,14,5.00003639164,14_(76-80),22331.34774528652,2729373,4
3793,LINK,2,100,4,1.000023733296,M.USER.APP.4,22333.000039555493,2966662,3
3792,LINK,2,100,18,1.000019357392,M.USER.APP.18,22336.00006452464,2419674,2
3773,LINK,57,2,14,5.000029359893333,14_(76-79),22336.347774646412,2201992,2
3773,LINK,2,100,14,1.000021834984,14_(76-80),22336.34778167816,2729373,2
3794,LINK,88,28,17,5.000042796453333,M.USER.APP.17,22339,3209734,1
3795,LINK,97,41,1,5.000036175413333,M.USER.APP.1,22340,2713156,2
3773,LINK,2,100,14,1.000017615936,14_(76-79),22341.347811038053,2201992,2
3794,LINK,28,0,17,5.000042796453333,M.USER.APP.17,22344.000042796455,3209734,1
3795,LINK,41,2,1,5.000036175413333,M.USER.APP.1,22345.000036175414,2713156,1
3794,LINK,0,8,17,5.000042796453333,M.USER.APP.17,22349.00008559291,3209734,1
3781,LINK,98,2,16,5.0000242222,16_(87-88),22349.71727748691,1816665,2
3795,LINK,2,100,1,1.000021705248,M.USER.APP.1,22350.000072350827,2713156,2
3797,LINK,55,2,7,5.000055566026667,M.USER.APP.7,22352,4167452,2
3781,LINK,2,100,16,1.00001453332,16_(87-88),22354.71730170911,1816665,1
3797,LINK,2,100,7,1.000033339616,M.USER.APP.7,22357.000055566026,4167452,0
3798,LINK,96,4,14,5.000058506106667,M.USER.APP.14,22368,4387958,0
3799,LINK,32,20,15,5.000022028946667,M.USER.APP.15,22371,1652171,1
3796,LINK,61,16,18,5.000054029666667,18_(96-97),22377.89256198347,4052225,0
3796,LINK,61,16,18,5.000042393986667,18_(96-98),22377.89256198347,3179549,1
3801,LINK,96,4,14,5.000058506106667,M.USER.APP.14,22380,4387958,2
3796,LINK,16,5,18,5.000054029666667,18_(96-97),22382.892616013138,4052225,2
3796,LINK,16,5,18,5.000042393986667,18_(96-98),22387.892658407123,3179549,1
3796,LINK,5,2,18,5.000054029666667,18_(96-97),22387.892670042806,4052225,1
3796,LINK,5,2,18,5.000042393986667,18_(96-98),22392.89271243679,3179549,1
3796,LINK,2,100,18,1.0000324178,18_(96-97),22392.892724072473,4052225,1
3803,LINK,9,2,19,5.000049633213333,M.USER.APP.19,22393,3722491,2
3804,LINK,71,2,4,5.000039555493333,M.USER.APP.4,22394,2966662,2
3796,LINK,2,100,18,1.000025436392,18_(96-98),22397.89276646646,3179549,2
3803,LINK,2,100,19,1.000029779928,M.USER.APP.19,22398.000049633214,3722491,2
3804,LINK,2,100,4,1.000023733296,M.USER.APP.4,22399.000039555493,2966662,1
3805,LINK,62,6,6,5.00003632972,M.USER.APP.6,22401,2724729,0
3806,LINK,71,2,4,5.000039555493333,M.USER.APP.4,22403,2966662,1
3806,LINK,2,100,4,1.000023733296,M.USER.APP.4,22408.000039555493,2966662,0
3807,LINK,93,34,15,5.000022028946667,M.USER.APP.15,22411,1652171,0
3808,LINK,58,12,12,5.0000396870933335,M.USER.APP.12,22411,2976532,1
3784,LINK,98,2,16,5.0000242222,16_(87-88),22411.43455497382,1816665,2
3784,LINK,2,100,16,1.00001453332,16_(87-88),22416.434579196022,1816665,0
3810,LINK,71,2,10,5.000034898733333,M.USER.APP.10,22419,2617405,0
3811,LINK,62,6,6,5.00003632972,M.USER.APP.6,22422,2724729,1
3812,LINK,20,2,0,5.00004439524,M.USER.APP.0,22424,3329643,2
3810,LINK,2,100,10,1.00002093924,M.USER.APP.10,22424.000034898734,2617405,2
3813,LINK,98,2,6,5.00003632972,M.USER.APP.6,22426,2724729,2
3814,LINK,52,5,18,5.00003226232,M.USER.APP.18,22426,2419674,3
3798,LINK,4,2,14,5.00003639164,14_(76-80),22426.784987862466,2729373,4
3812,LINK,2,100,0,1.000026637144,M.USER.APP.0,22429.00004439524,3329643,3
3814,LINK,5,2,18,5.00003226232,M.USER.APP.18,22431.00003226232,2419674,2
3813,LINK,2,100,6,1.000021797832,M.USER.APP.6,22431.00003632972,2724729,2
3798,LINK,2,100,14,1.000021834984,14_(76-80),22431.785024254106,2729373,2
3815,LINK,88,28,17,5.000042796453333,M.USER.APP.17,22433,3209734,2
3814,LINK,2,100,18,1.000019357392,M.USER.APP.18,22436.00006452464,2419674,1
3815,LINK,28,0,17,5.000042796453333,M.USER.APP.17,22438.000042796455,3209734,0
3800,LINK,65,29,16,5.0000242222,16_(87-88),22440.33623188406,1816665,1
3815,LINK,0,8,17,5.000042796453333,M.USER.APP.17,22443.00008559291,3209734,1
3816,LINK,10,0,5,5.00002130624,M.USER.APP.5,22455,1597968,0
3816,LINK,0,2,5,5.00002130624,M.USER.APP.5,22460.00002130624,1597968,0
3817,LINK,55,2,4,5.000039555493333,M.USER.APP.4,22463,2966662,1
3818,LINK,88,74,1,5.000036175413333,M.USER.APP.1,22465,2713156,2
3816,LINK,2,100,5,1.000012783744,M.USER.APP.5,22465.000042612483,1597968,2
3799,LINK,20,2,15,5.000035078133333,15_(85-86),22466.10002202895,2630860,2
3819,LINK,16,5,9,5.000026470466667,M.USER.APP.9,22468,1985285,3
3817,LINK,2,100,4,1.000023733296,M.USER.APP.4,22468.000039555493,2966662,3
3820,LINK,33,1,1,5.000036175413333,M.USER.APP.1,22471,2713156,2
3799,LINK,2,100,15,1.00002104688,15_(85-86),22471.100057107084,2630860,2
3819,LINK,5,2,9,5.000026470466667,M.USER.APP.9,22473.000026470465,1985285,1
3821,LINK,10,0,5,5.00002130624,M.USER.APP.5,22476,1597968,2
3820,LINK,1,2,1,5.000036175413333,M.USER.APP.1,22476.000036175414,2713156,2
3819,LINK,2,100,9,1.00001588228,M.USER.APP.9,22478.00005294093,1985285,2
3822,LINK,16,5,9,5.000026470466667,M.USER.APP.9,22480,1985285,2
3801,LINK,4,2,14,5.00003639164,14_(76-80),22480.569917218825,2729373,3
3821,LINK,0,2,5,5.00002130624,M.USER.APP.5,22481.00002130624,1597968,3
3820,LINK,2,100,1,1.000021705248,M.USER.APP.1,22481.000072350827,2713156,3
3823,LINK,93,34,15,5.000022028946667,M.USER.APP.15,22482,1652171,4
3799,LINK,20,2,15,5.0000341760666664,15_(82-84),22484.50470952895,2563205,4
3822,LINK,5,2,9,5.000026470466667,M.USER.APP.9,22485.000026470465,1985285,4
3801,LINK,2,100,14,1.000021834984,14_(76-80),22485.569953610466,2729373,4
3821,LINK,2,100,5,1.000012783744,M.USER.APP.5,22486.000042612483,1597968,4
3799,LINK,2,100,15,1.00002050564,15_(82-84),22489.504743705016,2563205,1
3822,LINK,2,100,9,1.00001588228,M.USER.APP.9,22490.00005294093,1985285,1
3800,LINK,29,2,16,5.0000338871466665,16_(88-89),22493.545288364327,2541536,0
3824,LINK,81,2,14,5.000058506106667,M.USER.APP.14,22496,4387958,1
3800,LINK,2,100,16,1.000020332288,16_(88-89),22498.545322251473,2541536,1
3824,LINK,2,100,14,1.000035103664,M.USER.APP.14,22501.000058506106,4387958,0
3809,LINK,65,29,16,5.0000242222,16_(87-88),22508.672463768118,1816665,0
3827,LINK,64,3,13,5.00002695276,M.USER.APP.13,22524,2021457,0
3828,LINK,20,2,0,5.00004439524,M.USER.APP.0,22525,3329643,1
3827,LINK,3,2,13,5.00002695276,M.USER.APP.13,22529.00002695276,2021457,1
3828,LINK,2,100,0,1.000026637144,M.USER.APP.0,22530.00004439524,3329643,1
3829,LINK,55,2,4,5.000039555493333,M.USER.APP.4,22534,2966662,1
3827,LINK,2,100,13,1.000016171656,M.USER.APP.13,22534.000053905518,2021457,1
3829,LINK,2,100,4,1.000023733296,M.USER.APP.4,22539.000039555493,2966662,0
3818,LINK,74,15,1,5.000036158733334,1_(3-9),22539.12045502358,2711905,1
3818,LINK,74,15,1,5.0000343908,1_(3-4),22539.12045502358,2579310,2
3818,LINK,74,15,1,5.00003339936,1_(3-7),22539.12045502358,2504952,3
3830,LINK,32,20,15,5.000022028946667,M.USER.APP.15,22540,1652171,4
3826,LINK,61,16,18,5.000054029666667,18_(96-97),22540.89256198347,4052225,4
3826,LINK,61,16,18,5.000042393986667,18_(96-98),22540.89256198347,3179549,5
3831,LINK,55,2,13,5.00002695276,M.USER.APP.13,22542,2021457,6
3818,LINK,15,0,1,5.000036158733334,1_(3-9),22544.120491182315,2711905,6
3826,LINK,16,5,18,5.000054029666667,18_(96-97),22545.892616013138,4052225,5
3807,LINK,34,12,15,5.0000341760666664,15_(82-84),22546.777799806725,2563205,6
3831,LINK,2,100,13,1.000016171656,M.USER.APP.13,22547.00002695276,2021457,6
3818,LINK,15,0,1,5.0000343908,1_(3-4),22549.120525573115,2579310,5
3818,LINK,0,2,1,5.000036158733334,1_(3-9),22549.12052734105,2711905,5
3826,LINK,16,5,18,5.000042393986667,18_(96-98),22550.892658407123,3179549,5
3826,LINK,5,2,18,5.000054029666667,18_(96-97),22550.892670042806,4052225,5
3807,LINK,12,2,15,5.0000341760666664,15_(82-84),22551.777833982793,2563205,5
3833,LINK,96,4,11,5.000021404866667,M.USER.APP.11,22554,1605365,6
3818,LINK,15,0,1,5.00003339936,1_(3-7),22554.120558972474,2504952,6
3818,LINK,0,2,1,5.0000343908,1_(3-4),22554.12056173185,2579310,6
3818,LINK,2,100,1,1.00002169524,1_(3-9),22554.120563499782,2711905,6
3826,LINK,5,2,18,5.000042393986667,18_(96-98),22555.89271243679,3179549,5
3826,LINK,2,100,18,1.0000324178,18_(96-97),22555.892724072473,4052225,5
3807,LINK,2,100,15,1.00002050564,15_(82-84),22556.77786815886,2563205,5
3834,LINK,97,41,14,5.000058506106667,M.USER.APP.14,22557,4387958,5
3833,LINK,4,2,11,5.000021404866667,M.USER.APP.11,22559.000021404867,1605365,4
3818,LINK,0,2,1,5.00003339936,1_(3-7),22559.120595131208,2504952,4
3818,LINK,2,100,1,1.00002063448,1_(3-4),22559.120597890582,2579310,4
3826,LINK,2,100,18,1.000025436392,18_(96-98),22560.89276646646,3179549,3
3809,LINK,29,2,16,5.0000338871466665,16_(88-89),22561.881520248386,2541536,4
3833,LINK,2,100,11,1.00001284292,M.USER.APP.11,22564.000042809734,1605365,2
3818,LINK,2,100,1,1.000020039616,1_(3-7),22564.12063128994,2504952,2
3809,LINK,2,100,16,1.000020332288,16_(88-89),22566.881554135532,2541536,0
3832,LINK,67,19,13,5.000032906533334,13_(68-69),22587.277372262775,2467990,0
3837,LINK,55,2,12,5.0000396870933335,M.USER.APP.12,22591,2976532,1
3839,LINK,97,41,1,5.000036175413333,M.USER.APP.1,22591,2713156,2
3832,LINK,19,2,13,5.000032906533334,13_(68-69),22592.27740516931,2467990,2
3839,LINK,41,2,1,5.000036175413333,M.USER.APP.1,22596.000036175414,2713156,2
3837,LINK,2,100,12,1.000023812256,M.USER.APP.12,22596.000039687093,2976532,2
3832,LINK,2,100,13,1.00001974392,13_(68-69),22597.277438075842,2467990,1
3839,LINK,2,100,1,1.000021705248,M.USER.APP.1,22601.000072350827,2713156,0
3840,LINK,96,4,11,5.000021404866667,M.USER.APP.11,22606,1605365,0
3835,LINK,61,16,18,5.000054029666667,18_(96-97),22607.89256198347,4052225,1
3835,LINK,61,16,18,5.000042393986667,18_(96-98),22607.89256198347,3179549,2
3840,LINK,4,2,11,5.000021404866667,M.USER.APP.11,22611.000021404867,1605365,2
3835,LINK,16,5,18,5.000054029666667,18_(96-97),22612.892616013138,4052225,2
3840,LINK,2,100,11,1.00001284292,M.USER.APP.11,22616.000042809734,1605365,2
3835,LINK,16,5,18,5.000042393986667,18_(96-98),22617.892658407123,3179549,1
3835,LINK,5,2,18,5.000054029666667,18_(96-97),22617.892670042806,4052225,1
3841,LINK,62,5,15,5.000022028946667,M.USER.APP.15,22620,1652171,2
3842,LINK,46,2,8,5.0000388074133335,M.USER.APP.8,22621,2910556,3
3835,LINK,5,2,18,5.000042393986667,18_(96-98),22622.89271243679,3179549,3
3835,LINK,2,100,18,1.0000324178,18_(96-97),22622.892724072473,4052225,3
3823,LINK,34,12,15,5.0000341760666664,15_(82-84),22624.60642504213,2563205,3
3841,LINK,5,2,15,5.000022028946667,M.USER.APP.15,22625.000022028948,1652171,3
3842,LINK,2,100,8,1.000023284448,M.USER.APP.8,22626.000038807415,2910556,3
3844,LINK,98,2,14,5.000058506106667,M.USER.APP.14,22627,4387958,4
3835,LINK,2,100,18,1.000025436392,18_(96-98),22627.89276646646,3179549,3
3823,LINK,12,2,15,5.0000341760666664,15_(82-84),22629.606459218197,2563205,2
3844,LINK,2,100,14,1.000035103664,M.USER.APP.14,22632.000058506106,4387958,2
3841,LINK,2,100,15,1.000013217368,M.USER.APP.15,22632.892788495406,1652171,2
3834,LINK,41,2,14,5.00003639164,14_(76-80),22634.433462311605,2729373,1
3834,LINK,41,2,14,5.000057021613333,14_(76-78),22634.433462311605,4276621,2
3834,LINK,41,2,14,5.000029359893333,14_(76-79),22634.433462311605,2201992,3
3823,LINK,2,100,15,1.00002050564,15_(82-84),22634.606493394265,2563205,3
3836,LINK,61,16,18,5.000054029666667,18_(96-97),22634.78512396694,4052225,4
3836,LINK,61,16,18,5.000042393986667,18_(96-98),22634.78512396694,3179549,5
3830,LINK,20,2,15,5.000035078133333,15_(85-86),22635.10002202895,2630860,6
3834,LINK,2,100,14,1.000021834984,14_(76-80),22639.433498703245,2729373,5
3836,LINK,16,5,18,5.000054029666667,18_(96-97),22639.785177996608,4052225,5
3830,LINK,2,100,15,1.00002104688,15_(85-86),22640.100057107084,2630860,5
3834,LINK,2,100,14,1.000034212968,14_(76-78),22644.43355572486,4276621,3
3836,LINK,16,5,18,5.000042393986667,18_(96-98),22644.785220390593,3179549,3
3836,LINK,5,2,18,5.000054029666667,18_(96-97),22644.785232026275,4052225,3
3834,LINK,2,100,14,1.000017615936,14_(76-79),22649.433585084753,2201992,2
3836,LINK,5,2,18,5.000042393986667,18_(96-98),22649.78527442026,3179549,2
3836,LINK,2,100,18,1.0000324178,18_(96-97),22649.785286055943,4052225,2
3830,LINK,20,2,15,5.0000341760666664,15_(82-84),22653.50470952895,2563205,1
3836,LINK,2,100,18,1.000025436392,18_(96-98),22654.78532844993,3179549,1
3830,LINK,2,100,15,1.00002050564,15_(82-84),22658.504743705016,2563205,0
3847,LINK,96,4,11,5.000021404866667,M.USER.APP.11,22659,1605365,1
3847,LINK,4,2,11,5.000021404866667,M.USER.APP.11,22664.000021404867,1605365,0
3847,LINK,2,100,11,1.00001284292,M.USER.APP.11,22669.000042809734,1605365,0
3849,LINK,46,2,11,5.000021404866667,M.USER.APP.11,22675,1605365,0
3850,LINK,62,5,15,5.000022028946667,M.USER.APP.15,22677,1652171,1
3849,LINK,2,100,11,1.00001284292,M.USER.APP.11,22680.000021404867,1605365,1
3851,LINK,3,2,2,5.00003787568,M.USER.APP.2,22682,2840676,1
3850,LINK,5,2,15,5.000022028946667,M.USER.APP.15,22682.000022028948,1652171,1
3843,LINK,98,2,16,5.0000242222,16_(87-88),22682.71727748691,1816665,2
3852,LINK,97,41,14,5.000058506106667,M.USER.APP.14,22684,4387958,3
3851,LINK,2,100,2,1.000022725408,M.USER.APP.2,22687.00003787568,2840676,3
3850,LINK,2,100,15,1.000013217368,M.USER.APP.15,22687.000044057895,1652171,3
3845,LINK,52,5,14,5.000029359893333,14_(76-79),22687.688153310104,2201992,4
3843,LINK,2,100,16,1.00001453332,16_(87-88),22687.71730170911,1816665,4
3853,LINK,33,1,1,5.000036175413333,M.USER.APP.1,22688,2713156,5
3854,LINK,33,1,1,5.000036175413333,M.USER.APP.1,22691,2713156,2
3845,LINK,5,2,14,5.000029359893333,14_(76-79),22692.688182669997,2201992,2
3853,LINK,1,2,1,5.000036175413333,M.USER.APP.1,22693.000036175414,2713156,2
3845,LINK,2,100,14,1.000017615936,14_(76-79),22697.68821202989,2201992,2
3854,LINK,1,2,1,5.000036175413333,M.USER.APP.1,22698.000072350827,2713156,1
3853,LINK,2,100,1,1.000021705248,M.USER.APP.1,22698.000072350827,2713156,2
3856,LINK,38,7,3,5.000030384773333,M.USER.APP.3,22703,2278858,1
3854,LINK,2,100,1,1.000021705248,M.USER.APP.1,22703.00010852624,2713156,1
3858,LINK,32,20,15,5.000022028946667,M.USER.APP.15,22705,1652171,1
3846,LINK,65,29,16,5.0000242222,16_(87-88),22714.33623188406,1816665,0
3859,LINK,38,7,3,5.000030384773333,M.USER.APP.3,22715,2278858,1
3861,LINK,62,5,17,5.000042796453333,M.USER.APP.17,22733,3209734,0
3862,LINK,62,6,6,5.00003632972,M.USER.APP.6,22736,2724729,1
3861,LINK,5,2,17,5.000042796453333,M.USER.APP.17,22738.000042796455,3209734,1
3856,LINK,7,17,3,5.000057133226667,3_(12-13),22738.8273163064,4284992,2
3856,LINK,7,2,3,5.000034690933333,3_(12-14),22738.8273163064,2601820,3
3856,LINK,7,2,3,5.000038559786667,3_(12-15),22738.8273163064,2891984,4
3856,LINK,7,2,3,5.000022498733333,3_(12-16),22738.8273163064,1687405,5
3856,LINK,7,2,3,5.00003735084,3_(12-20),22738.8273163064,2801313,6
3861,LINK,2,100,17,1.000025677872,M.USER.APP.17,22743.00008559291,3209734,5
3856,LINK,2,100,3,1.00002081456,3_(12-14),22743.827350997333,2601820,5
3848,LINK,52,5,14,5.000029359893333,14_(76-79),22747.37630662021,2201992,3
3856,LINK,2,100,3,1.000023135872,3_(12-15),22748.82738955712,2891984,3
3848,LINK,5,2,14,5.000029359893333,14_(76-79),22752.3763359801,2201992,2
3856,LINK,2,100,3,1.00001349924,3_(12-16),22753.827412055853,1687405,2
3848,LINK,2,100,14,1.000017615936,14_(76-79),22757.376365339995,2201992,1
3856,LINK,2,100,3,1.000022410504,3_(12-20),22758.827449406694,2801313,0
3852,LINK,41,2,14,5.00003639164,14_(76-80),22761.433462311605,2729373,0
3852,LINK,41,2,14,5.000057021613333,14_(76-78),22761.433462311605,4276621,1
3852,LINK,41,2,14,5.000029359893333,14_(76-79),22761.433462311605,2201992,2
3852,LINK,2,100,14,1.000021834984,14_(76-80),22766.433498703245,2729373,2
3846,LINK,29,2,16,5.0000338871466665,16_(88-89),22767.545288364327,2541536,2
3859,LINK,7,17,3,5.000057133226667,3_(12-13),22769.654602228027,4284992,3
3859,LINK,7,2,3,5.000034690933333,3_(12-14),22769.654602228027,2601820,4
3859,LINK,7,2,3,5.000038559786667,3_(12-15),22769.654602228027,2891984,5
3859,LINK,7,2,3,5.000022498733333,3_(12-16),22769.654602228027,1687405,6
3859,LINK,7,2,3,5.00003735084,3_(12-20),22769.654602228027,2801313,7
3852,LINK,2,100,14,1.000034212968,14_(76-78),22771.43355572486,4276621,7
3863,LINK,32,20,15,5.000022028946667,M.USER.APP.15,22772,1652171,8
3846,LINK,2,100,16,1.000020332288,16_(88-89),22772.545322251473,2541536,7
3859,LINK,2,100,3,1.00002081456,3_(12-14),22774.65463691896,2601820,6
3852,LINK,2,100,14,1.000017615936,14_(76-79),22776.433585084753,2201992,4
3864,LINK,97,41,14,5.000058506106667,M.USER.APP.14,22777,4387958,5
3859,LINK,2,100,3,1.000023135872,3_(12-15),22779.654675478745,2891984,3
3865,LINK,32,20,15,5.000022028946667,M.USER.APP.15,22781,1652171,3
3859,LINK,2,100,3,1.00001349924,3_(12-16),22784.65469797748,1687405,2
3859,LINK,2,100,3,1.000022410504,3_(12-20),22789.65473532832,2801313,0
3867,LINK,10,0,5,5.00002130624,M.USER.APP.5,22791,1597968,0
3868,LINK,96,4,12,5.0000396870933335,M.USER.APP.12,22795,2976532,1
3867,LINK,0,2,5,5.00002130624,M.USER.APP.5,22796.00002130624,1597968,1
3868,LINK,4,2,12,5.0000396870933335,M.USER.APP.12,22800.000039687093,2976532,1
3858,LINK,20,2,15,5.000035078133333,15_(85-86),22800.10002202895,2630860,2
3867,LINK,2,100,5,1.000012783744,M.USER.APP.5,22801.000042612483,1597968,2
3869,LINK,81,2,12,5.0000396870933335,M.USER.APP.12,22802,2976532,3
3868,LINK,2,100,12,1.000023812256,M.USER.APP.12,22805.000079374186,2976532,2
3858,LINK,2,100,15,1.00002104688,15_(85-86),22805.100057107084,2630860,2
3869,LINK,2,100,12,1.000023812256,M.USER.APP.12,22807.000039687093,2976532,1
3855,LINK,52,5,14,5.000029359893333,14_(76-79),22807.064459930312,2201992,1
3870,LINK,71,2,7,5.000055566026667,M.USER.APP.7,22809,4167452,1
3855,LINK,5,2,14,5.000029359893333,14_(76-79),22812.064489290206,2201992,1
3870,LINK,2,100,7,1.000033339616,M.USER.APP.7,22814.000055566026,4167452,1
3855,LINK,2,100,14,1.000017615936,14_(76-79),22817.0645186501,2201992,0
3858,LINK,20,2,15,5.0000341760666664,15_(82-84),22818.50470952895,2563205,0
3858,LINK,2,100,15,1.00002050564,15_(82-84),22823.504743705016,2563205,0
3872,LINK,24,5,8,5.0000388074133335,M.USER.APP.8,22831,2910556,0
3872,LINK,5,2,8,5.0000388074133335,M.USER.APP.8,22836.000038807415,2910556,0
3872,LINK,2,100,8,1.000023284448,M.USER.APP.8,22841.00007761483,2910556,0
