id,type,src,dst,app,latency,message,ctime,size,buffer,path,shiftime
156,LINK,20,6,5,3.000013666666667,5_(0-6),2552.5000305000012,41,5,"[61, 20, 6]",0.0
157,LINK,1,0,0,7.000002857142857,M.USER.APP.0,2554,20,6,"[1, 0, 3, 12, 37, 113]",11.000008571429134
158,LINK,2,0,1,5.000004,M.USER.APP.1,2554,20,7,"[2, 0, 1, 4, 13, 42]",0.0
159,LINK,3,11,2,10.000003,M.USER.APP.2,2554,30,8,"[3, 11, 35, 106]",3.000000106112566e-06
160,LINK,4,1,3,5.000004,M.USER.APP.3,2554,20,9,"[4, 1, 0, 2, 9, 30, 91]",0.0
161,LINK,5,1,4,4.000005,M.USER.APP.4,2554,20,10,"[5, 1, 0, 3, 10, 31, 94]",0.0
162,LINK,6,20,5,3.000004,M.USER.APP.5,2554,12,11,"[6, 20, 61]",0.0
153,LINK,11,35,2,2.000015,M.USER.APP.2,2554.000003,30,11,"[3, 11, 35, 106]",0.0
152,LINK,1,4,1,5.000004,M.USER.APP.1,2556.000006857143,20,10,"[2, 0, 1, 4, 13, 42]",0.0
153,LINK,35,106,2,7.000004285714286,M.USER.APP.2,2556.000018,30,10,"[3, 11, 35, 106]",0.0
162,LINK,20,61,5,2.000006,M.USER.APP.5,2557.000004,12,10,"[6, 20, 61]",0.0
163,LINK,1,0,0,7.000002857142857,M.USER.APP.0,2558,20,11,"[1, 0, 3, 12, 37, 113]",14.00001142857218
164,LINK,2,0,1,5.000004,M.USER.APP.1,2558,20,12,"[2, 0, 1, 4, 13, 42]",1.00000399999999
165,LINK,3,11,2,10.000003,M.USER.APP.2,2558,30,13,"[3, 11, 35, 106]",6.000006000000212
166,LINK,4,1,3,5.000004,M.USER.APP.3,2558,20,14,"[4, 1, 0, 2, 9, 30, 91]",1.00000399999999
167,LINK,5,1,4,4.000005,M.USER.APP.4,2558,20,15,"[5, 1, 0, 3, 10, 31, 94]",4.999999873689376e-06
168,LINK,6,20,5,3.000004,M.USER.APP.5,2558,12,16,"[6, 20, 61]",0.0
161,LINK,1,0,4,7.000002857142857,M.USER.APP.4,2558.000005,20,16,"[5, 1, 0, 3, 10, 31, 94]",21.00000928571535
155,LINK,0,3,4,7.000002857142857,M.USER.APP.4,2558.000005714286,20,15,"[5, 1, 0, 3, 10, 31, 94]",0.0
151,LINK,3,12,0,2.00001,M.USER.APP.0,2558.000005714286,20,16,"[1, 0, 3, 12, 37, 113]",0.0
158,LINK,0,1,1,7.000002857142857,M.USER.APP.1,2559.000004,20,15,"[2, 0, 1, 4, 13, 42]",0.0
160,LINK,1,0,3,7.000002857142857,M.USER.APP.3,2559.000004,20,16,"[4, 1, 0, 2, 9, 30, 91]",27.00001314285828
151,LINK,12,37,0,3.0000066666666667,M.USER.APP.0,2560.0000157142863,20,15,"[1, 0, 3, 12, 37, 113]",0.0
162,LINK,61,20,5,2.0000205,5_(0-6),2560.500010000001,41,16,"[61, 20, 6]",0.0
168,LINK,20,61,5,2.000006,M.USER.APP.5,2561.000004,12,16,"[6, 20, 61]",0.0
152,LINK,4,13,1,8.0000025,M.USER.APP.1,2561.000010857143,20,16,"[2, 0, 1, 4, 13, 42]",0.0
167,LINK,1,0,4,7.000002857142857,M.USER.APP.4,2562.0000099999997,20,16,"[5, 1, 0, 3, 10, 31, 94]",31.000010000001566
162,LINK,20,6,5,3.000013666666667,5_(0-6),2562.5000305000012,41,16,"[61, 20, 6]",0.0
151,LINK,37,113,0,8.0000025,M.USER.APP.0,2563.000022380953,20,14,"[1, 0, 3, 12, 37, 113]",0.0
159,LINK,11,35,2,2.000015,M.USER.APP.2,2564.000006,30,14,"[3, 11, 35, 106]",0.0
164,LINK,0,1,1,7.000002857142857,M.USER.APP.1,2564.000008,20,13,"[2, 0, 1, 4, 13, 42]",1.999998857143055
166,LINK,1,0,3,7.000002857142857,M.USER.APP.3,2564.000008,20,14,"[4, 1, 0, 2, 9, 30, 91]",36.00001485714438
153,LINK,106,35,2,7.000014285714285,2_(0-5),2564.200022285715,100,15,"[106, 35]",0.0
168,LINK,61,20,5,2.0000205,5_(0-6),2564.500010000001,41,16,"[61, 20, 6]",0.0
154,LINK,0,2,3,5.000004,M.USER.APP.3,2565.000008571429,20,15,"[4, 1, 0, 2, 9, 30, 91]",0.0
155,LINK,3,10,4,2.00001,M.USER.APP.4,2565.000008571429,20,16,"[5, 1, 0, 3, 10, 31, 94]",0.0
158,LINK,1,4,1,5.000004,M.USER.APP.1,2566.000006857143,20,15,"[2, 0, 1, 4, 13, 42]",0.0
159,LINK,35,106,2,7.000004285714286,M.USER.APP.2,2566.0000210000003,30,15,"[3, 11, 35, 106]",0.0
168,LINK,20,6,5,3.000013666666667,5_(0-6),2566.5000305000012,41,15,"[61, 20, 6]",0.0
155,LINK,10,31,4,5.000004,M.USER.APP.4,2567.0000185714293,20,15,"[5, 1, 0, 3, 10, 31, 94]",0.0
152,LINK,13,42,1,8.0000025,M.USER.APP.1,2569.000013357143,20,15,"[2, 0, 1, 4, 13, 42]",0.0
154,LINK,2,9,3,7.000002857142857,M.USER.APP.3,2570.000012571429,20,14,"[4, 1, 0, 2, 9, 30, 91]",0.0
158,LINK,4,13,1,8.0000025,M.USER.APP.1,2571.000010857143,20,14,"[2, 0, 1, 4, 13, 42]",0.0
153,LINK,35,11,2,2.000045,2_(0-6),2571.5000365714295,90,13,"[35, 11]",0.0
151,LINK,113,37,0,8.00000375,0_(0-3),2571.6000248809532,30,14,"[113, 37, 12, 3]",0.0
157,LINK,0,3,0,7.000002857142857,M.USER.APP.0,2572.000011428572,20,14,"[1, 0, 3, 12, 37, 113]",0.0
155,LINK,31,94,4,5.000004,M.USER.APP.4,2572.0000225714293,20,14,"[5, 1, 0, 3, 10, 31, 94]",0.0
164,LINK,1,4,1,5.000004,M.USER.APP.1,2573.000009714286,20,14,"[2, 0, 1, 4, 13, 42]",0.0
165,LINK,11,35,2,2.000015,M.USER.APP.2,2574.0000090000003,30,12,"[3, 11, 35, 106]",0.0
159,LINK,106,35,2,7.000014285714285,2_(0-5),2574.200025285715,100,13,"[106, 35]",0.0
165,LINK,35,106,2,7.000004285714286,M.USER.APP.2,2576.0000240000004,30,13,"[3, 11, 35, 106]",0.0
154,LINK,9,30,3,5.000004,M.USER.APP.3,2577.000015428572,20,13,"[4, 1, 0, 2, 9, 30, 91]",0.0
155,LINK,94,31,4,5.000006,4_(0-4),2577.90002657143,30,12,"[94, 31]",0.0
164,LINK,4,13,1,8.0000025,M.USER.APP.1,2578.000013714286,20,12,"[2, 0, 1, 4, 13, 42]",0.999999642856892
169,LINK,1,0,0,7.000002857142857,M.USER.APP.0,2579,20,13,"[1, 0, 3, 12, 37, 113]",28.000025714287403
170,LINK,2,0,1,5.000004,M.USER.APP.1,2579,20,14,"[2, 0, 1, 4, 13, 42]",0.0
171,LINK,3,11,2,10.000003,M.USER.APP.2,2579,30,15,"[3, 11, 35, 106]",0.0
172,LINK,4,1,3,5.000004,M.USER.APP.3,2579,20,16,"[4, 1, 0, 2, 9, 30, 91]",0.0
173,LINK,5,1,4,4.000005,M.USER.APP.4,2579,20,17,"[5, 1, 0, 3, 10, 31, 94]",0.0
174,LINK,6,20,5,3.000004,M.USER.APP.5,2579,12,18,"[6, 20, 61]",0.0
158,LINK,13,42,1,8.0000025,M.USER.APP.1,2579.000013357143,20,18,"[2, 0, 1, 4, 13, 42]",0.0
163,LINK,0,3,0,7.000002857142857,M.USER.APP.0,2579.000014285715,20,17,"[1, 0, 3, 12, 37, 113]",0.0
157,LINK,3,12,0,2.00001,M.USER.APP.0,2579.000014285715,20,18,"[1, 0, 3, 12, 37, 113]",0.0
151,LINK,37,12,0,3.00001,0_(0-3),2579.600028630953,30,18,"[113, 37, 12, 3]",0.0
157,LINK,12,37,0,3.0000066666666667,M.USER.APP.0,2581.0000242857154,20,18,"[1, 0, 3, 12, 37, 113]",0.0
159,LINK,35,11,2,2.000045,2_(0-6),2581.5000395714296,90,18,"[35, 11]",0.0
174,LINK,20,61,5,2.000006,M.USER.APP.5,2582.000004,12,18,"[6, 20, 61]",0.0
154,LINK,30,91,3,6.000003333333333,M.USER.APP.3,2582.000019428572,20,18,"[4, 1, 0, 2, 9, 30, 91]",0.0
151,LINK,12,3,0,2.000015,0_(0-3),2582.6000386309533,30,18,"[113, 37, 12, 3]",0.0
173,LINK,1,0,4,7.000002857142857,M.USER.APP.4,2583.000005,20,17,"[5, 1, 0, 3, 10, 31, 94]",31.000023571430575
155,LINK,31,10,4,5.000024,4_(0-6),2583.5000325714304,120,17,"[31, 10]",0.0
170,LINK,0,1,1,7.000002857142857,M.USER.APP.1,2584.000004,20,15,"[2, 0, 1, 4, 13, 42]",0.0
172,LINK,1,0,3,7.000002857142857,M.USER.APP.3,2584.000004,20,16,"[4, 1, 0, 2, 9, 30, 91]",37.0000274285735
157,LINK,37,113,0,8.0000025,M.USER.APP.0,2584.000030952382,20,15,"[1, 0, 3, 12, 37, 113]",0.0
165,LINK,106,35,2,7.000014285714285,2_(0-5),2584.2000282857152,100,16,"[106, 35]",0.0
174,LINK,61,20,5,2.0000205,5_(0-6),2585.500010000001,41,16,"[61, 20, 6]",0.0
161,LINK,0,3,4,7.000002857142857,M.USER.APP.4,2586.0000171428583,20,15,"[5, 1, 0, 3, 10, 31, 94]",0.0
163,LINK,3,12,0,2.00001,M.USER.APP.0,2586.0000171428583,20,16,"[1, 0, 3, 12, 37, 113]",0.0
164,LINK,13,42,1,8.0000025,M.USER.APP.1,2587.000015857143,20,15,"[2, 0, 1, 4, 13, 42]",0.0
174,LINK,20,6,5,3.000013666666667,5_(0-6),2587.5000305000012,41,15,"[61, 20, 6]",0.0
163,LINK,12,37,0,3.0000066666666667,M.USER.APP.0,2588.0000271428585,20,14,"[1, 0, 3, 12, 37, 113]",0.0
171,LINK,11,35,2,2.000015,M.USER.APP.2,2589.000003,30,13,"[3, 11, 35, 106]",0.0
154,LINK,91,30,3,6.000038333333333,3_(0-6),2589.5000227619066,230,14,"[91, 30]",0.0
170,LINK,1,4,1,5.000004,M.USER.APP.1,2591.000006857143,20,13,"[2, 0, 1, 4, 13, 42]",0.0
171,LINK,35,106,2,7.000004285714286,M.USER.APP.2,2591.000018,30,13,"[3, 11, 35, 106]",0.0
163,LINK,37,113,0,8.0000025,M.USER.APP.0,2591.000033809525,20,13,"[1, 0, 3, 12, 37, 113]",0.999999642856892
165,LINK,35,11,2,2.000045,2_(0-6),2591.5000425714297,90,13,"[35, 11]",0.0
157,LINK,113,37,0,8.00000375,0_(0-3),2592.6000334523824,30,13,"[113, 37, 12, 3]",0.0
160,LINK,0,2,3,5.000004,M.USER.APP.3,2593.0000200000013,20,12,"[4, 1, 0, 2, 9, 30, 91]",0.0
161,LINK,3,10,4,2.00001,M.USER.APP.4,2593.0000200000013,20,13,"[5, 1, 0, 3, 10, 31, 94]",0.0
161,LINK,10,31,4,5.000004,M.USER.APP.4,2595.0000300000015,20,11,"[5, 1, 0, 3, 10, 31, 94]",0.0
170,LINK,4,13,1,8.0000025,M.USER.APP.1,2596.000010857143,20,10,"[2, 0, 1, 4, 13, 42]",0.0
160,LINK,2,9,3,7.000002857142857,M.USER.APP.3,2598.0000240000013,20,9,"[4, 1, 0, 2, 9, 30, 91]",0.0
171,LINK,106,35,2,7.000014285714285,2_(0-5),2599.200022285715,100,10,"[106, 35]",0.0
167,LINK,0,3,4,7.000002857142857,M.USER.APP.4,2600.0000228571444,20,10,"[5, 1, 0, 3, 10, 31, 94]",0.0
161,LINK,31,94,4,5.000004,M.USER.APP.4,2600.0000340000015,20,10,"[5, 1, 0, 3, 10, 31, 94]",0.0
163,LINK,113,37,0,8.00000375,0_(0-3),2600.6000359523823,30,10,"[113, 37, 12, 3]",1.249999968422344e-06
157,LINK,37,12,0,3.00001,0_(0-3),2600.6000372023823,30,10,"[113, 37, 12, 3]",0.0
157,LINK,12,3,0,2.000015,0_(0-3),2603.6000472023825,30,10,"[113, 37, 12, 3]",0.0
170,LINK,13,42,1,8.0000025,M.USER.APP.1,2604.000013357143,20,10,"[2, 0, 1, 4, 13, 42]",0.0
160,LINK,9,30,3,5.000004,M.USER.APP.3,2605.0000268571443,20,10,"[4, 1, 0, 2, 9, 30, 91]",0.0
161,LINK,94,31,4,5.000006,4_(0-4),2605.900038000002,30,9,"[94, 31]",0.0
171,LINK,35,11,2,2.000045,2_(0-6),2606.5000365714295,90,9,"[35, 11]",0.0
166,LINK,0,2,3,5.000004,M.USER.APP.3,2607.0000257142874,20,8,"[4, 1, 0, 2, 9, 30, 91]",0.0
167,LINK,3,10,4,2.00001,M.USER.APP.4,2607.0000257142874,20,9,"[5, 1, 0, 3, 10, 31, 94]",0.0
163,LINK,37,12,0,3.00001,0_(0-3),2608.600040952382,30,8,"[113, 37, 12, 3]",0.0
167,LINK,10,31,4,5.000004,M.USER.APP.4,2609.0000357142876,20,8,"[5, 1, 0, 3, 10, 31, 94]",0.0
160,LINK,30,91,3,6.000003333333333,M.USER.APP.3,2610.0000308571443,20,8,"[4, 1, 0, 2, 9, 30, 91]",0.0
161,LINK,31,10,4,5.000024,4_(0-6),2611.5000440000026,120,8,"[31, 10]",0.0
163,LINK,12,3,0,2.000015,0_(0-3),2611.6000509523824,30,8,"[113, 37, 12, 3]",0.0
166,LINK,2,9,3,7.000002857142857,M.USER.APP.3,2612.0000297142874,20,7,"[4, 1, 0, 2, 9, 30, 91]",0.0
169,LINK,0,3,0,7.000002857142857,M.USER.APP.0,2614.0000285714304,20,6,"[1, 0, 3, 12, 37, 113]",0.0
167,LINK,31,94,4,5.000004,M.USER.APP.4,2614.0000397142876,20,6,"[5, 1, 0, 3, 10, 31, 94]",0.0
160,LINK,91,30,3,6.000038333333333,3_(0-6),2617.500034190479,230,5,"[91, 30]",0.0
166,LINK,9,30,3,5.000004,M.USER.APP.3,2619.0000325714304,20,5,"[4, 1, 0, 2, 9, 30, 91]",0.0
167,LINK,94,31,4,5.000006,4_(0-4),2619.900043714288,30,5,"[94, 31]",0.0
173,LINK,0,3,4,7.000002857142857,M.USER.APP.4,2621.0000314285735,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
169,LINK,3,12,0,2.00001,M.USER.APP.0,2621.0000314285735,20,5,"[1, 0, 3, 12, 37, 113]",0.0
169,LINK,12,37,0,3.0000066666666667,M.USER.APP.0,2623.0000414285737,20,5,"[1, 0, 3, 12, 37, 113]",0.0
166,LINK,30,91,3,6.000003333333333,M.USER.APP.3,2624.0000365714304,20,4,"[4, 1, 0, 2, 9, 30, 91]",0.0
167,LINK,31,10,4,5.000024,4_(0-6),2625.5000497142887,120,4,"[31, 10]",0.0
169,LINK,37,113,0,8.0000025,M.USER.APP.0,2626.0000480952403,20,4,"[1, 0, 3, 12, 37, 113]",0.0
172,LINK,0,2,3,5.000004,M.USER.APP.3,2628.0000342857165,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
173,LINK,3,10,4,2.00001,M.USER.APP.4,2628.0000342857165,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
173,LINK,10,31,4,5.000004,M.USER.APP.4,2630.0000442857167,20,3,"[5, 1, 0, 3, 10, 31, 94]",0.0
166,LINK,91,30,3,6.000038333333333,3_(0-6),2631.500039904765,230,3,"[91, 30]",0.0
172,LINK,2,9,3,7.000002857142857,M.USER.APP.3,2633.0000382857165,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
169,LINK,113,37,0,8.00000375,0_(0-3),2634.6000505952406,30,3,"[113, 37, 12, 3]",0.0
173,LINK,31,94,4,5.000004,M.USER.APP.4,2635.0000482857167,20,3,"[5, 1, 0, 3, 10, 31, 94]",0.0
172,LINK,9,30,3,5.000004,M.USER.APP.3,2640.0000411428596,20,2,"[4, 1, 0, 2, 9, 30, 91]",0.0
173,LINK,94,31,4,5.000006,4_(0-4),2640.9000522857173,30,2,"[94, 31]",0.0
169,LINK,37,12,0,3.00001,0_(0-3),2642.6000543452406,30,2,"[113, 37, 12, 3]",0.0
172,LINK,30,91,3,6.000003333333333,M.USER.APP.3,2645.0000451428596,20,2,"[4, 1, 0, 2, 9, 30, 91]",0.0
169,LINK,12,3,0,2.000015,0_(0-3),2645.6000643452408,30,2,"[113, 37, 12, 3]",0.0
173,LINK,31,10,4,5.000024,4_(0-6),2646.500058285718,120,2,"[31, 10]",0.0
172,LINK,91,30,3,6.000038333333333,3_(0-6),2652.500048476194,230,0,"[91, 30]",0.0
175,LINK,1,0,0,7.000002857142857,M.USER.APP.0,2821,20,0,"[1, 0, 3, 12, 37, 113]",0.0
176,LINK,2,0,1,5.000004,M.USER.APP.1,2821,20,1,"[2, 0, 1, 4, 13, 42]",0.0
177,LINK,3,11,2,10.000003,M.USER.APP.2,2821,30,2,"[3, 11, 35, 106]",0.0
178,LINK,4,1,3,5.000004,M.USER.APP.3,2821,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
179,LINK,5,1,4,4.000005,M.USER.APP.4,2821,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
180,LINK,6,20,5,3.000004,M.USER.APP.5,2821,12,5,"[6, 20, 61]",0.0
180,LINK,20,61,5,2.000006,M.USER.APP.5,2824.000004,12,5,"[6, 20, 61]",0.0
179,LINK,1,0,4,7.000002857142857,M.USER.APP.4,2825.000005,20,5,"[5, 1, 0, 3, 10, 31, 94]",2.999997857143171
176,LINK,0,1,1,7.000002857142857,M.USER.APP.1,2826.000004,20,4,"[2, 0, 1, 4, 13, 42]",0.0
178,LINK,1,0,3,7.000002857142857,M.USER.APP.3,2826.000004,20,5,"[4, 1, 0, 2, 9, 30, 91]",9.0000017142861
180,LINK,61,20,5,2.0000205,5_(0-6),2827.500010000001,41,5,"[61, 20, 6]",0.0
175,LINK,0,3,0,7.000002857142857,M.USER.APP.0,2828.000002857143,20,5,"[1, 0, 3, 12, 37, 113]",0.0
180,LINK,20,6,5,3.000013666666667,5_(0-6),2829.5000305000012,41,5,"[61, 20, 6]",0.0
177,LINK,11,35,2,2.000015,M.USER.APP.2,2831.000003,30,5,"[3, 11, 35, 106]",0.0
181,LINK,1,0,0,7.000002857142857,M.USER.APP.0,2832,20,6,"[1, 0, 3, 12, 37, 113]",10.000008571429134
182,LINK,2,0,1,5.000004,M.USER.APP.1,2832,20,7,"[2, 0, 1, 4, 13, 42]",0.0
183,LINK,3,11,2,10.000003,M.USER.APP.2,2832,30,8,"[3, 11, 35, 106]",0.0
184,LINK,4,1,3,5.000004,M.USER.APP.3,2832,20,9,"[4, 1, 0, 2, 9, 30, 91]",0.0
185,LINK,5,1,4,4.000005,M.USER.APP.4,2832,20,10,"[5, 1, 0, 3, 10, 31, 94]",0.0
186,LINK,6,20,5,3.000004,M.USER.APP.5,2832,12,11,"[6, 20, 61]",0.0
176,LINK,1,4,1,5.000004,M.USER.APP.1,2833.000006857143,20,10,"[2, 0, 1, 4, 13, 42]",0.0
177,LINK,35,106,2,7.000004285714286,M.USER.APP.2,2833.000018,30,10,"[3, 11, 35, 106]",0.0
186,LINK,20,61,5,2.000006,M.USER.APP.5,2835.000004,12,10,"[6, 20, 61]",0.0
179,LINK,0,3,4,7.000002857142857,M.USER.APP.4,2835.000005714286,20,9,"[5, 1, 0, 3, 10, 31, 94]",0.0
175,LINK,3,12,0,2.00001,M.USER.APP.0,2835.000005714286,20,10,"[1, 0, 3, 12, 37, 113]",0.0
185,LINK,1,0,4,7.000002857142857,M.USER.APP.4,2836.000005,20,10,"[5, 1, 0, 3, 10, 31, 94]",13.000006428572306
182,LINK,0,1,1,7.000002857142857,M.USER.APP.1,2837.000004,20,9,"[2, 0, 1, 4, 13, 42]",0.0
184,LINK,1,0,3,7.000002857142857,M.USER.APP.3,2837.000004,20,10,"[4, 1, 0, 2, 9, 30, 91]",19.000010285715234
175,LINK,12,37,0,3.0000066666666667,M.USER.APP.0,2837.0000157142863,20,9,"[1, 0, 3, 12, 37, 113]",0.0
176,LINK,4,13,1,8.0000025,M.USER.APP.1,2838.000010857143,20,9,"[2, 0, 1, 4, 13, 42]",0.0
186,LINK,61,20,5,2.0000205,5_(0-6),2838.500010000001,41,10,"[61, 20, 6]",0.0
175,LINK,37,113,0,8.0000025,M.USER.APP.0,2840.000022380953,20,9,"[1, 0, 3, 12, 37, 113]",0.0
186,LINK,20,6,5,3.000013666666667,5_(0-6),2840.5000305000012,41,9,"[61, 20, 6]",0.0
177,LINK,106,35,2,7.000014285714285,2_(0-5),2841.200022285715,100,10,"[106, 35]",0.0
183,LINK,11,35,2,2.000015,M.USER.APP.2,2842.000003,30,10,"[3, 11, 35, 106]",0.0
178,LINK,0,2,3,5.000004,M.USER.APP.3,2842.000008571429,20,9,"[4, 1, 0, 2, 9, 30, 91]",0.0
179,LINK,3,10,4,2.00001,M.USER.APP.4,2842.000008571429,20,10,"[5, 1, 0, 3, 10, 31, 94]",0.0
182,LINK,1,4,1,5.000004,M.USER.APP.1,2844.000006857143,20,9,"[2, 0, 1, 4, 13, 42]",0.0
183,LINK,35,106,2,7.000004285714286,M.USER.APP.2,2844.000018,30,9,"[3, 11, 35, 106]",0.0
179,LINK,10,31,4,5.000004,M.USER.APP.4,2844.0000185714293,20,9,"[5, 1, 0, 3, 10, 31, 94]",0.0
176,LINK,13,42,1,8.0000025,M.USER.APP.1,2846.000013357143,20,9,"[2, 0, 1, 4, 13, 42]",0.0
178,LINK,2,9,3,7.000002857142857,M.USER.APP.3,2847.000012571429,20,9,"[4, 1, 0, 2, 9, 30, 91]",0.0
177,LINK,35,11,2,2.000045,2_(0-6),2848.5000365714295,90,8,"[35, 11]",0.0
175,LINK,113,37,0,8.00000375,0_(0-3),2848.6000248809532,30,9,"[113, 37, 12, 3]",0.0
182,LINK,4,13,1,8.0000025,M.USER.APP.1,2849.000010857143,20,9,"[2, 0, 1, 4, 13, 42]",0.0
181,LINK,0,3,0,7.000002857142857,M.USER.APP.0,2849.000011428572,20,9,"[1, 0, 3, 12, 37, 113]",0.0
179,LINK,31,94,4,5.000004,M.USER.APP.4,2849.0000225714293,20,9,"[5, 1, 0, 3, 10, 31, 94]",0.0
183,LINK,106,35,2,7.000014285714285,2_(0-5),2852.200022285715,100,8,"[106, 35]",0.0
178,LINK,9,30,3,5.000004,M.USER.APP.3,2854.000015428572,20,8,"[4, 1, 0, 2, 9, 30, 91]",0.0
179,LINK,94,31,4,5.000006,4_(0-4),2854.90002657143,30,7,"[94, 31]",0.0
185,LINK,0,3,4,7.000002857142857,M.USER.APP.4,2856.000014285715,20,6,"[5, 1, 0, 3, 10, 31, 94]",0.0
181,LINK,3,12,0,2.00001,M.USER.APP.0,2856.000014285715,20,7,"[1, 0, 3, 12, 37, 113]",0.0
175,LINK,37,12,0,3.00001,0_(0-3),2856.600028630953,30,7,"[113, 37, 12, 3]",0.0
182,LINK,13,42,1,8.0000025,M.USER.APP.1,2857.000013357143,20,7,"[2, 0, 1, 4, 13, 42]",0.0
181,LINK,12,37,0,3.0000066666666667,M.USER.APP.0,2858.0000242857154,20,7,"[1, 0, 3, 12, 37, 113]",0.0
178,LINK,30,91,3,6.000003333333333,M.USER.APP.3,2859.000019428572,20,7,"[4, 1, 0, 2, 9, 30, 91]",0.0
183,LINK,35,11,2,2.000045,2_(0-6),2859.5000365714295,90,7,"[35, 11]",0.0
175,LINK,12,3,0,2.000015,0_(0-3),2859.6000386309533,30,7,"[113, 37, 12, 3]",0.0
179,LINK,31,10,4,5.000024,4_(0-6),2860.5000325714304,120,7,"[31, 10]",0.0
181,LINK,37,113,0,8.0000025,M.USER.APP.0,2861.000030952382,20,7,"[1, 0, 3, 12, 37, 113]",0.0
184,LINK,0,2,3,5.000004,M.USER.APP.3,2863.0000171428583,20,4,"[4, 1, 0, 2, 9, 30, 91]",0.0
185,LINK,3,10,4,2.00001,M.USER.APP.4,2863.0000171428583,20,5,"[5, 1, 0, 3, 10, 31, 94]",0.0
185,LINK,10,31,4,5.000004,M.USER.APP.4,2865.0000271428585,20,3,"[5, 1, 0, 3, 10, 31, 94]",0.0
178,LINK,91,30,3,6.000038333333333,3_(0-6),2866.5000227619066,230,3,"[91, 30]",0.0
184,LINK,2,9,3,7.000002857142857,M.USER.APP.3,2868.0000211428583,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
181,LINK,113,37,0,8.00000375,0_(0-3),2869.6000334523824,30,3,"[113, 37, 12, 3]",0.0
185,LINK,31,94,4,5.000004,M.USER.APP.4,2870.0000311428585,20,3,"[5, 1, 0, 3, 10, 31, 94]",0.0
184,LINK,9,30,3,5.000004,M.USER.APP.3,2875.0000240000013,20,2,"[4, 1, 0, 2, 9, 30, 91]",0.0
185,LINK,94,31,4,5.000006,4_(0-4),2875.900035142859,30,2,"[94, 31]",0.0
181,LINK,37,12,0,3.00001,0_(0-3),2877.6000372023823,30,2,"[113, 37, 12, 3]",0.0
184,LINK,30,91,3,6.000003333333333,M.USER.APP.3,2880.0000280000013,20,2,"[4, 1, 0, 2, 9, 30, 91]",0.0
181,LINK,12,3,0,2.000015,0_(0-3),2880.6000472023825,30,2,"[113, 37, 12, 3]",0.0
185,LINK,31,10,4,5.000024,4_(0-6),2881.5000411428596,120,2,"[31, 10]",0.0
184,LINK,91,30,3,6.000038333333333,3_(0-6),2887.5000313333358,230,0,"[91, 30]",0.0
187,LINK,1,0,0,7.000002857142857,M.USER.APP.0,2894,20,0,"[1, 0, 3, 12, 37, 113]",0.0
188,LINK,2,0,1,5.000004,M.USER.APP.1,2894,20,1,"[2, 0, 1, 4, 13, 42]",0.0
189,LINK,3,11,2,10.000003,M.USER.APP.2,2894,30,2,"[3, 11, 35, 106]",0.0
190,LINK,4,1,3,5.000004,M.USER.APP.3,2894,20,3,"[4, 1, 0, 2, 9, 30, 91]",0.0
191,LINK,5,1,4,4.000005,M.USER.APP.4,2894,20,4,"[5, 1, 0, 3, 10, 31, 94]",0.0
192,LINK,6,20,5,3.000004,M.USER.APP.5,2894,12,5,"[6, 20, 61]",0.0
192,LINK,20,61,5,2.000006,M.USER.APP.5,2897.000004,12,5,"[6, 20, 61]",0.0
191,LINK,1,0,4,7.000002857142857,M.USER.APP.4,2898.000005,20,5,"[5, 1, 0, 3, 10, 31, 94]",2.999997857143171
188,LINK,0,1,1,7.000002857142857,M.USER.APP.1,2899.000004,20,4,"[2, 0, 1, 4, 13, 42]",0.0
190,LINK,1,0,3,7.000002857142857,M.USER.APP.3,2899.000004,20,5,"[4, 1, 0, 2, 9, 30, 91]",9.0000017142861
192,LINK,61,20,5,2.0000205,5_(0-6),2900.500010000001,41,5,"[61, 20, 6]",0.0
187,LINK,0,3,0,7.000002857142857,M.USER.APP.0,2901.000002857143,20,5,"[1, 0, 3, 12, 37, 113]",0.0
192,LINK,20,6,5,3.000013666666667,5_(0-6),2902.5000305000012,41,5,"[61, 20, 6]",0.0
189,LINK,11,35,2,2.000015,M.USER.APP.2,2904.000003,30,5,"[3, 11, 35, 106]",0.0
188,LINK,1,4,1,5.000004,M.USER.APP.1,2906.000006857143,20,4,"[2, 0, 1, 4, 13, 42]",0.0
189,LINK,35,106,2,7.000004285714286,M.USER.APP.2,2906.000018,30,4,"[3, 11, 35, 106]",0.0
191,LINK,0,3,4,7.000002857142857,M.USER.APP.4,2908.000005714286,20,3,"[5, 1, 0, 3, 10, 31, 94]",0.0
187,LINK,3,12,0,2.00001,M.USER.APP.0,2908.000005714286,20,4,"[1, 0, 3, 12, 37, 113]",0.0
187,LINK,12,37,0,3.0000066666666667,M.USER.APP.0,2910.0000157142863,20,4,"[1, 0, 3, 12, 37, 113]",0.0
188,LINK,4,13,1,8.0000025,M.USER.APP.1,2911.000010857143,20,4,"[2, 0, 1, 4, 13, 42]",0.0
