id,type,src,dst,app,latency,message,ctime,size,buffer,path,shiftime
121,LINK,12,38,2,2.000015,M.USER.APP.2,2440.00001,30,7,"[3, 12, 38, 117]",0.0
128,LINK,11,34,9,7.0000031428571425,M.USER.APP.9,2442.0000183333336,22,7,"[10, 3, 11, 34, 103]",0.0
121,LINK,38,117,2,4.0000075,M.USER.APP.2,2442.0000250000003,30,7,"[3, 12, 38, 117]",0.0
125,LINK,2,0,6,9.000002444444444,M.USER.APP.6,2443.0000036666665,22,7,"[7, 2, 0, 1, 5, 17]",4.000007444444691
124,LINK,1,0,5,5.0000024,M.USER.APP.5,2444.0000017142856,12,7,"[6, 1, 0, 2, 7, 23, 72]",0.0
122,LINK,1,0,3,5.000004,M.USER.APP.3,2447.000002,20,4,"[4, 1, 0, 2, 9, 28]",2.0000021142855076
123,LINK,1,0,4,5.000004,M.USER.APP.4,2447.000002,20,5,"[5, 1, 0, 3, 10, 33, 101]",7.0000061142854975
127,LINK,0,3,8,1.00001,M.USER.APP.8,2447.0000111111112,10,5,"[9, 2, 0, 3, 10, 31]",0.0
127,LINK,3,10,8,2.000005,M.USER.APP.8,2448.0000211111114,10,5,"[9, 2, 0, 3, 10, 31]",0.0
124,LINK,0,2,5,9.000001333333334,M.USER.APP.5,2449.0000041142857,12,5,"[6, 1, 0, 2, 7, 23, 72]",0.0
128,LINK,34,103,9,9.000002444444444,M.USER.APP.9,2449.000021476191,22,5,"[10, 3, 11, 34, 103]",0.0
127,LINK,10,31,8,9.00000111111111,M.USER.APP.8,2450.0000261111113,10,5,"[9, 2, 0, 3, 10, 31]",0.0
122,LINK,0,2,3,9.000002222222221,M.USER.APP.3,2454.0000081142857,20,5,"[4, 1, 0, 2, 9, 28]",3.99999733333334
125,LINK,0,1,6,5.0000044,M.USER.APP.6,2456.0000135555556,22,5,"[7, 2, 0, 1, 5, 17]",0.0
124,LINK,2,7,5,6.000002,M.USER.APP.5,2458.000005447619,12,5,"[6, 1, 0, 2, 7, 23, 72]",0.0
123,LINK,0,3,4,1.00002,M.USER.APP.4,2459.0000121142857,20,4,"[5, 1, 0, 3, 10, 33, 101]",0.0
123,LINK,3,10,4,2.00001,M.USER.APP.4,2460.0000321142857,20,3,"[5, 1, 0, 3, 10, 33, 101]",0.0
125,LINK,1,5,6,10.0000022,M.USER.APP.6,2461.0000179555554,22,3,"[7, 2, 0, 1, 5, 17]",0.0
